sim,population,hospitals,mobilehomes,psubstations,tors
307,1248,0,0,0,5.0
308,18784,2,125,1,19.0
309,416,0,0,0,7.0
310,5648,0,0,3,5.0
311,2832,0,0,1,13.0
312,304,0,0,1,11.0
313,18944,0,100,1,14.0
314,736,0,0,0,24.0
315,4864,1,0,1,9.0
316,4544,0,25,1,4.0
317,2352,0,0,0,6.0
318,608,0,25,0,3.0
319,3600,0,0,2,10.0
320,80,0,0,1,7.0
321,7168,0,0,2,7.0
322,2352,0,0,0,9.0
323,544,0,0,0,6.0
324,17024,0,50,3,15.0
325,208,0,0,0,10.0
326,2464,0,0,0,9.0
327,9536,0,0,1,9.0
328,1776,0,0,1,9.0
329,3456,0,0,0,18.0
330,4960,0,25,2,12.0
331,688,0,0,0,10.0
332,560,0,0,0,10.0
333,11360,0,0,6,25.0
334,944,0,0,0,15.0
335,10272,0,75,2,15.0
336,640,0,0,2,10.0
337,352,1,25,2,3.0
338,368,0,0,0,5.0
339,26896,2,200,5,27.0
340,5968,0,0,4,20.0
341,61888,1,100,5,23.0
342,624,0,0,0,12.0
343,1424,0,0,0,5.0
344,176,0,0,1,3.0
345,100336,1,375,6,8.0
346,25664,0,500,7,17.0
347,8192,0,0,0,25.0
348,112,0,0,1,5.0
349,5856,2,0,3,5.0
350,27616,5,300,2,13.0
351,352,0,0,0,4.0
352,64,0,25,0,2.0
353,4672,0,0,0,9.0
354,85664,0,675,4,13.0
355,1312,0,0,2,4.0
356,5136,0,25,0,4.0
357,26160,0,100,5,16.0
358,24416,2,75,8,24.0
359,1968,0,0,0,9.0
360,928,0,0,3,13.0
361,3408,1,50,1,4.0
362,2448,0,25,3,11.0
363,112,0,0,0,3.0
364,176,0,0,0,6.0
365,26336,1,500,5,7.0
366,22912,3,300,7,39.0
367,5216,0,0,1,10.0
368,3056,0,0,1,20.0
369,100704,7,850,10,46.0
370,10464,3,50,2,15.0
371,21920,0,75,0,3.0
372,95232,0,0,3,15.0
373,64,0,0,3,4.0
374,16080,0,50,3,8.0
375,6784,2,150,4,16.0
376,45008,0,75,6,30.0
377,148224,1,800,17,16.0
378,3360,3,0,4,19.0
379,480,0,0,0,12.0
380,656,1,0,1,7.0
381,80,0,0,0,7.0
382,3072,0,125,3,14.0
383,6000,0,0,0,13.0
384,20640,2,725,9,13.0
385,8016,0,0,2,18.0
386,46256,4,500,5,17.0
387,56112,1,0,2,24.0
388,4880,0,0,1,6.0
389,3344,0,0,2,9.0
390,125312,7,275,10,14.0
391,5360,1,0,0,5.0
392,70192,1,425,7,16.0
393,3312,0,125,1,18.0
394,2208,0,100,3,2.0
395,1472,0,0,1,7.0
396,1056,0,0,3,8.0
397,48,0,0,1,5.0
398,736,0,25,0,28.0
399,45744,0,450,9,2.0
400,128,0,0,0,3.0
401,1136,0,0,0,4.0
402,144,0,0,0,4.0
403,2912,0,0,4,5.0
404,1456,0,0,1,6.0
405,640,0,0,1,11.0
406,1248,0,0,3,7.0
407,13024,0,0,1,7.0
408,52208,0,100,4,15.0
409,3184,1,0,4,32.0
410,3712,0,0,1,22.0
411,4880,0,25,1,7.0
412,17264,0,25,9,38.0
413,3488,0,0,2,5.0
414,2832,0,0,0,6.0
415,352,0,0,0,3.0
416,6112,0,25,4,17.0
417,4352,0,0,1,13.0
418,384,0,0,0,8.0
419,896,0,0,1,13.0
420,2448,1,0,2,11.0
421,1920,0,0,0,4.0
422,7264,1,0,2,13.0
423,37312,1,0,1,14.0
424,7568,0,25,3,11.0
425,2240,0,0,2,8.0
426,6576,1,75,1,9.0
427,32944,0,400,2,4.0
428,20128,0,300,0,26.0
429,2560,0,0,6,10.0
430,464,0,0,4,8.0
431,3344,0,0,1,11.0
432,144,0,0,0,7.0
433,336,0,0,0,5.0
434,7296,0,0,0,7.0
435,592,0,0,0,6.0
436,11248,0,25,2,19.0
437,55408,2,275,7,10.0
438,688,0,0,6,14.0
439,97296,9,75,5,17.0
440,15168,0,50,3,18.0
441,672,0,0,0,6.0
442,3312,0,0,0,5.0
443,144,0,0,1,2.0
444,880,0,0,1,10.0
445,944,3,75,0,3.0
446,59840,3,100,6,34.0
447,3904,0,0,2,10.0
448,16,0,0,0,2.0
449,3136,0,0,0,4.0
450,816,0,125,1,5.0
451,112,0,0,0,2.0
452,5184,0,0,3,17.0
453,10528,6,0,6,26.0
454,4080,1,25,0,13.0
455,1456,1,0,1,12.0
456,28672,0,25,3,6.0
457,1888,0,0,0,9.0
458,80,0,0,0,5.0
459,1904,0,0,7,14.0
460,4992,0,0,1,24.0
461,31440,0,0,1,6.0
462,6208,0,125,0,4.0
463,1808,0,0,1,14.0
464,80,0,0,1,7.0
465,5920,0,125,0,27.0
466,25408,0,100,7,32.0
467,1200,0,75,2,17.0
468,17552,0,225,1,7.0
469,128,0,0,0,6.0
470,23584,0,150,3,15.0
471,1824,0,75,1,7.0
472,80,0,0,0,5.0
473,2800,1,50,0,1.0
474,85696,2,125,1,10.0
475,912,0,0,0,5.0
476,7728,1,150,7,30.0
477,32320,2,325,1,17.0
478,1184,0,0,1,5.0
479,81216,0,200,7,20.0
480,96512,1,1500,13,4.0
481,1440,0,0,1,4.0
482,288,0,0,2,7.0
483,3360,0,0,0,10.0
484,22272,1,25,7,10.0
485,1136,0,0,2,8.0
486,816,0,0,0,6.0
487,11168,0,0,1,7.0
488,3088,0,0,1,9.0
489,192,1,0,2,5.0
490,1968,0,0,1,8.0
491,8832,0,0,1,11.0
492,9872,4,425,7,16.0
493,2112,0,0,0,8.0
494,96,0,0,2,8.0
495,1232,0,0,0,3.0
496,9408,0,0,0,6.0
497,880,0,0,1,7.0
498,1040,0,0,1,8.0
499,110928,0,450,9,9.0
500,6656,3,50,5,27.0
501,3216,0,0,1,18.0
502,432,0,25,0,4.0
503,5632,1,0,1,18.0
504,11648,0,250,6,18.0
505,72976,8,25,19,11.0
506,14144,0,0,2,14.0
507,74192,1,100,10,14.0
508,111376,2,600,4,27.0
509,272,0,0,0,5.0
510,32336,1,125,3,5.0
511,64752,2,25,2,18.0
512,5648,0,0,2,32.0
513,84656,0,425,11,24.0
514,1040,0,0,0,8.0
515,0,0,0,0,0.0
516,2672,1,0,2,8.0
517,35888,0,150,2,12.0
518,107616,0,25,7,8.0
519,4944,0,0,0,11.0
520,320,0,0,0,5.0
521,4000,0,0,0,11.0
522,23856,1,125,0,12.0
523,14368,0,25,1,21.0
524,2000,0,0,2,6.0
525,6160,0,75,0,9.0
526,22032,3,0,2,8.0
527,144,0,0,0,3.0
528,480,0,125,2,8.0
529,1456,1,0,1,4.0
530,64,0,0,0,3.0
531,4208,0,0,0,18.0
532,144,0,0,0,5.0
533,832,0,50,0,6.0
534,5904,0,0,0,5.0
535,256,0,0,0,4.0
536,1760,0,0,0,4.0
537,192,0,0,2,6.0
538,32704,1,0,4,6.0
539,272,0,0,0,3.0
540,20832,0,275,3,14.0
541,29216,3,325,2,8.0
542,640,0,0,2,14.0
543,6384,0,25,4,20.0
544,66992,1,25,6,3.0
545,7824,1,100,3,16.0
546,4688,0,0,0,13.0
547,13952,0,0,4,5.0
548,8880,0,675,6,14.0
549,224,0,0,0,2.0
550,1232,0,75,1,11.0
551,9344,0,175,4,9.0
552,8896,0,0,0,5.0
553,16064,2,125,2,15.0
