sim,population,hospitals,mobilehomes,psubstations,tors
535,64,0,0,0,1.0
536,38672,2,250,3,3.0
537,208,0,0,0,1.0
538,12656,1,50,5,7.0
539,0,0,0,0,0.0
540,0,0,0,0,0.0
541,5344,0,0,0,1.0
542,288,0,0,1,2.0
543,160,0,0,0,2.0
544,0,0,0,0,0.0
545,848,0,0,1,4.0
546,144,0,0,0,2.0
547,46912,3,125,6,6.0
548,704,0,0,0,1.0
549,96,0,0,0,1.0
550,2640,0,0,1,6.0
551,608,0,0,0,2.0
552,3536,0,275,1,5.0
553,0,0,0,0,0.0
554,128,0,0,0,2.0
555,0,0,0,0,0.0
556,1152,0,0,3,3.0
557,7328,0,0,0,4.0
558,1088,0,50,1,6.0
559,1232,0,0,0,3.0
560,112,0,0,0,1.0
561,3120,0,0,1,5.0
562,0,0,0,0,0.0
563,2352,0,0,0,3.0
564,1392,0,0,0,6.0
565,0,0,0,0,0.0
566,5104,0,75,4,6.0
567,9696,0,0,0,10.0
568,976,0,0,0,2.0
569,0,0,0,0,0.0
570,896,0,0,0,1.0
571,736,0,0,0,3.0
572,5024,0,0,1,5.0
573,432,0,0,0,1.0
574,3776,0,25,5,9.0
575,4208,0,0,3,7.0
576,4608,0,0,1,11.0
577,176,0,0,0,2.0
578,496,0,0,0,2.0
579,6608,0,0,0,3.0
580,0,0,0,0,0.0
581,240,0,0,1,2.0
582,416,0,0,0,3.0
583,592,0,0,1,3.0
584,208,0,0,0,2.0
585,544,0,0,2,1.0
586,160,0,0,0,1.0
587,0,0,0,0,0.0
588,23296,0,75,7,23.0
589,12384,0,50,2,16.0
590,1648,0,0,2,4.0
591,1312,0,0,0,1.0
592,0,0,0,0,0.0
593,5328,0,150,0,2.0
594,0,0,0,0,0.0
595,384,0,0,0,2.0
596,1552,0,0,5,3.0
597,1008,0,75,3,7.0
598,48,0,0,1,1.0
599,416,0,0,0,2.0
600,2576,0,0,0,8.0
601,2016,0,0,0,2.0
602,1056,0,0,0,5.0
603,608,0,0,1,3.0
604,80,0,0,0,1.0
605,1376,0,0,0,1.0
606,0,0,0,0,0.0
607,20624,1,0,5,15.0
608,608,0,0,1,3.0
609,320,0,0,0,2.0
610,9168,0,175,2,6.0
611,480,0,0,1,2.0
612,2368,0,0,2,3.0
613,848,0,0,0,5.0
614,11472,0,200,8,8.0
615,80,0,0,0,1.0
616,1760,0,0,1,5.0
617,36608,0,275,5,3.0
618,9056,0,0,1,6.0
619,3904,0,0,1,4.0
620,1616,0,0,0,8.0
621,2048,0,0,0,4.0
622,176,0,0,0,2.0
623,6064,1,150,3,3.0
624,13568,0,25,0,9.0
625,576,0,25,1,4.0
626,1056,0,25,0,4.0
627,656,0,0,3,1.0
628,128,0,0,0,1.0
629,800,0,0,0,3.0
630,160,0,0,0,2.0
631,1264,1,0,1,3.0
632,1040,0,0,0,4.0
633,1648,2,50,1,4.0
634,560,0,0,0,3.0
635,40640,1,0,2,1.0
636,4208,0,0,1,5.0
637,1136,0,0,0,6.0
638,1024,2,50,2,5.0
639,784,0,25,2,2.0
640,144,0,0,1,2.0
641,5888,0,0,5,3.0
642,5648,1,50,4,7.0
643,1344,0,0,0,4.0
644,6128,0,0,2,11.0
645,800,0,0,0,1.0
646,9792,0,150,1,1.0
647,4032,0,0,1,7.0
648,7248,0,100,4,22.0
649,288,0,0,0,1.0
650,656,0,0,0,4.0
651,1360,0,0,0,6.0
652,752,0,0,1,4.0
653,32,0,75,2,1.0
654,6176,0,0,0,9.0
655,880,0,0,1,3.0
656,1936,0,125,0,1.0
657,976,0,0,0,3.0
658,1952,0,50,5,3.0
659,6624,0,300,4,9.0
660,1152,0,125,1,2.0
661,624,0,0,0,1.0
662,1744,0,0,0,4.0
663,960,0,25,0,4.0
664,304,0,0,0,1.0
665,416,0,0,0,2.0
666,336,0,0,1,2.0
667,1056,0,0,1,5.0
668,146688,1,625,10,9.0
669,432,0,0,0,4.0
670,144,0,0,0,2.0
671,1472,0,0,0,5.0
672,66368,0,0,14,13.0
673,3696,0,0,4,12.0
674,544,0,0,0,3.0
675,928,1,25,5,5.0
676,1040,0,0,0,3.0
677,784,0,0,1,3.0
678,1360,0,0,0,4.0
679,0,0,0,0,0.0
680,96,0,0,0,1.0
681,1264,0,225,1,2.0
682,36192,2,75,2,1.0
683,432,0,0,0,3.0
684,832,0,0,0,3.0
685,896,0,0,0,4.0
686,2448,1,0,0,4.0
687,0,0,0,0,0.0
688,528,0,0,0,1.0
689,2336,0,0,1,4.0
690,185056,10,0,17,2.0
691,1024,0,0,1,4.0
692,0,0,0,0,0.0
693,2544,0,0,1,7.0
694,688,0,0,0,1.0
695,112,0,0,0,1.0
696,80,0,0,0,1.0
697,0,0,0,0,0.0
698,1744,0,0,1,4.0
699,1184,0,0,1,2.0
700,1680,0,0,0,4.0
701,11600,0,0,6,9.0
702,2560,0,0,0,4.0
703,1248,0,0,1,3.0
704,3856,0,25,3,8.0
705,944,0,25,0,10.0
706,0,0,0,0,0.0
707,656,0,0,1,3.0
708,832,0,0,0,2.0
709,8832,0,200,0,5.0
710,2944,0,25,4,3.0
711,112,0,0,0,2.0
712,464,0,0,0,1.0
713,352,0,0,0,2.0
714,2064,0,0,0,4.0
715,0,0,0,0,0.0
716,3120,0,0,0,2.0
717,1408,0,0,0,4.0
718,1680,0,0,0,4.0
719,1056,0,0,0,6.0
720,128,0,0,0,1.0
721,432,0,0,2,2.0
722,64,0,0,0,1.0
723,25648,0,0,7,9.0
724,512,0,0,1,3.0
725,7088,0,0,1,16.0
726,6784,0,0,2,2.0
727,608,0,0,1,4.0
728,720,0,0,0,2.0
729,672,0,0,0,1.0
730,608,1,75,1,4.0
731,0,0,0,0,0.0
732,816,0,0,0,2.0
733,3136,0,0,0,2.0
734,8128,0,300,7,6.0
735,160,0,0,0,1.0
736,208,0,0,0,1.0
737,0,0,0,0,0.0
738,36784,0,0,4,7.0
739,304,0,0,0,1.0
740,848,0,100,2,4.0
741,160,0,0,0,1.0
742,5232,1,0,1,5.0
743,320,0,0,1,2.0
744,17568,0,0,7,10.0
745,720,0,0,1,3.0
746,2576,0,0,1,3.0
747,368,0,0,0,2.0
748,3984,2,0,5,2.0
749,0,0,0,0,0.0
750,0,0,0,0,0.0
751,3872,1,100,4,5.0
752,64,0,0,0,1.0
753,544,0,0,0,1.0
754,288,0,0,0,1.0
755,1696,0,0,1,3.0
756,512,0,0,0,4.0
757,0,0,0,0,0.0
758,656,0,0,1,2.0
759,0,0,0,0,0.0
760,5696,0,25,0,5.0
761,23472,1,325,4,9.0
762,224,0,0,0,2.0
763,848,0,0,0,2.0
764,3888,0,125,0,5.0
765,1408,0,0,0,3.0
766,13696,0,200,4,15.0
767,464,0,0,0,2.0
768,160,0,0,0,1.0
769,96,0,0,0,1.0
770,2176,0,75,3,3.0
771,96,0,0,0,1.0
772,304,0,0,0,1.0
773,17696,0,25,1,2.0
774,0,0,0,0,0.0
775,2432,0,0,0,6.0
776,2128,0,0,4,5.0
777,7520,1,25,1,7.0
778,0,0,0,0,0.0
779,3856,0,0,1,5.0
780,224,0,0,3,1.0
781,1904,0,0,0,3.0
782,560,0,0,0,3.0
783,704,0,0,0,5.0
784,288,0,0,0,2.0
785,0,0,0,0,0.0
786,5072,0,125,1,11.0
787,20272,1,375,7,1.0
788,1424,0,0,0,5.0
789,208,0,0,0,1.0
790,192,0,0,0,1.0
791,7808,0,25,0,2.0
792,21520,0,275,3,6.0
793,160,0,0,0,2.0
794,1232,0,0,0,4.0
795,720,0,0,1,5.0
796,1248,0,0,0,1.0
797,1104,0,0,2,2.0
798,240,0,0,0,3.0
799,288,0,0,2,3.0
800,1216,0,25,0,3.0
801,1728,0,0,0,3.0
802,592,0,0,1,2.0
803,64,0,0,0,1.0
804,80,0,0,0,1.0
805,0,0,0,0,0.0
806,6448,0,0,2,6.0
807,0,0,0,0,0.0
808,240,0,0,0,1.0
809,464,0,0,1,3.0
810,1152,0,0,0,2.0
811,0,0,0,0,0.0
812,0,0,0,0,0.0
813,11312,0,0,4,4.0
814,3184,0,75,1,3.0
815,4144,1,25,11,10.0
816,3712,0,25,2,7.0
817,19312,0,0,2,4.0
818,18512,0,0,9,16.0
819,1344,0,0,3,2.0
820,144,0,0,0,1.0
821,1360,0,0,0,4.0
822,0,0,0,0,0.0
823,4720,0,0,1,4.0
824,3024,0,0,0,3.0
825,41568,2,700,4,3.0
826,1488,0,0,0,1.0
827,0,0,0,0,0.0
828,176,0,125,0,2.0
829,0,0,0,0,0.0
830,960,0,0,0,3.0
831,144,0,0,0,1.0
832,5264,0,0,0,5.0
833,4512,0,225,7,6.0
834,1168,0,0,0,4.0
835,2176,0,0,3,9.0
836,7200,0,150,4,12.0
837,2800,0,0,0,1.0
838,128,0,0,0,1.0
839,0,0,0,0,0.0
840,352,0,0,0,1.0
841,0,0,0,0,0.0
842,128,0,0,0,1.0
843,1488,0,0,3,7.0
844,3136,0,0,0,3.0
845,0,0,0,0,0.0
846,13216,0,75,7,29.0
847,848,0,0,0,4.0
848,27360,2,400,3,4.0
849,912,0,0,0,5.0
850,288,0,0,0,2.0
851,12000,1,0,3,11.0
852,21232,1,250,2,13.0
853,1136,0,0,2,5.0
854,3408,0,0,0,4.0
855,0,0,0,0,0.0
856,992,0,0,1,6.0
857,6832,0,0,1,1.0
858,13776,0,375,2,5.0
859,13648,0,200,0,9.0
860,73472,10,0,9,6.0
861,480,0,0,0,3.0
862,304,0,0,0,1.0
863,2224,0,0,0,9.0
864,51152,0,75,2,5.0
865,3232,1,75,6,8.0
866,368,0,0,0,2.0
867,944,0,0,1,2.0
868,24208,2,100,12,16.0
869,12144,0,0,2,3.0
870,624,0,0,1,4.0
871,1616,0,0,1,4.0
872,144,0,0,0,1.0
873,30048,0,25,11,24.0
874,800,0,0,0,1.0
875,12608,0,0,4,1.0
876,48,0,0,0,1.0
877,1696,0,0,0,5.0
878,0,0,0,0,0.0
879,256,0,0,0,1.0
880,192,0,0,0,1.0
881,80,0,0,0,1.0
882,4032,0,0,0,5.0
883,5600,0,75,9,19.0
884,0,0,0,0,0.0
885,192,0,0,0,1.0
886,512,0,0,0,1.0
887,0,0,0,0,0.0
888,336,0,0,0,1.0
889,752,0,0,0,2.0
890,12960,0,0,1,4.0
891,2064,0,0,3,8.0
892,0,0,0,0,0.0
893,512,0,0,0,5.0
894,384,0,0,1,1.0
895,0,0,0,0,0.0
896,6352,0,0,0,2.0
897,3040,0,0,0,3.0
898,0,0,0,0,0.0
899,512,0,0,0,3.0
900,20304,0,25,6,14.0
901,8304,0,0,1,6.0
902,3888,0,25,0,5.0
903,144,1,75,4,2.0
904,85328,1,0,2,7.0
905,64,0,0,0,1.0
906,480,1,100,0,6.0
907,0,0,0,0,0.0
908,336,0,0,2,1.0
909,4528,0,0,1,4.0
910,11488,0,25,3,19.0
911,304,0,0,1,2.0
912,240,0,0,0,1.0
913,256,0,0,0,3.0
914,624,0,0,1,1.0
915,32,0,0,0,1.0
916,2192,0,0,2,7.0
917,1712,0,0,0,2.0
918,5056,0,100,0,3.0
919,144,0,0,1,1.0
920,560,0,0,0,3.0
921,80,0,0,0,1.0
922,160,0,0,1,2.0
923,208,0,0,0,1.0
924,7712,0,0,2,9.0
925,528,0,0,0,6.0
926,880,0,0,0,3.0
927,0,0,0,0,0.0
928,6880,0,25,0,4.0
929,2064,0,0,2,11.0
930,176,0,0,0,1.0
931,224,0,0,0,2.0
932,48,0,0,0,1.0
933,3232,0,0,2,2.0
934,512,0,0,4,2.0
935,576,0,0,0,3.0
936,160,0,0,0,2.0
937,416,0,0,2,2.0
938,288,0,0,0,1.0
939,8368,0,150,3,4.0
940,8000,0,75,5,19.0
941,1104,0,0,2,2.0
942,3232,0,0,3,5.0
943,0,0,0,0,0.0
944,0,0,0,0,0.0
945,4064,1,225,3,3.0
946,1696,0,0,0,5.0
947,256,0,0,0,1.0
948,864,0,0,0,3.0
949,5520,0,25,7,15.0
950,2832,0,0,1,7.0
951,4064,0,0,6,7.0
952,848,0,0,0,5.0
953,128,0,0,0,1.0
954,0,0,0,0,0.0
955,193264,3,1500,23,23.0
956,3776,0,0,2,4.0
957,4544,0,25,0,3.0
958,880,0,0,1,1.0
959,45712,10,0,3,4.0
