sim,population,hospitals,mobilehomes,psubstations,tors
105,80,0,0,0,3.0
106,0,0,0,0,0.0
107,0,0,0,0,1.0
108,32,0,0,0,2.0
109,0,0,0,0,0.0
110,23888,3,100,19,11.0
111,32,0,0,0,1.0
112,192,0,0,0,2.0
113,0,0,0,0,0.0
114,0,0,0,0,0.0
115,8800,0,0,5,22.0
116,0,0,0,0,0.0
117,752,0,0,1,5.0
118,5408,0,25,9,20.0
119,0,0,0,0,0.0
120,176,0,0,1,1.0
121,0,0,0,2,1.0
122,32,0,0,0,1.0
123,272,0,0,0,2.0
124,368,0,0,0,1.0
125,560,0,0,2,5.0
126,448,0,0,0,2.0
127,0,0,0,0,0.0
128,0,0,0,0,1.0
129,6832,0,0,1,2.0
130,23120,0,0,3,9.0
131,0,0,0,0,0.0
132,384,0,0,0,2.0
133,2400,0,0,0,1.0
134,32,0,0,0,3.0
135,0,0,0,0,0.0
136,1184,0,0,1,2.0
137,0,0,0,0,0.0
138,208,0,0,0,3.0
139,1104,0,0,0,1.0
140,1248,0,0,0,1.0
141,5136,1,0,8,2.0
142,0,0,0,0,0.0
143,0,0,0,0,0.0
144,5568,0,0,1,8.0
145,0,0,0,0,0.0
146,16,0,0,1,1.0
147,0,0,0,0,0.0
148,0,0,0,0,0.0
149,16,0,0,0,1.0
150,2592,0,0,3,6.0
151,80,0,0,0,1.0
152,256,0,0,0,2.0
153,32,0,0,0,2.0
154,0,0,0,0,0.0
155,240,0,0,1,1.0
156,0,0,0,0,0.0
157,160,0,0,1,3.0
158,48,0,0,0,1.0
159,176,0,0,2,4.0
160,48,0,0,0,1.0
161,0,0,0,0,1.0
162,48,0,0,0,2.0
163,0,0,0,0,0.0
164,16,0,0,0,1.0
165,0,0,0,0,0.0
166,0,0,0,0,0.0
167,256,0,0,0,5.0
168,32,0,0,0,2.0
169,11984,0,25,2,7.0
170,320,0,0,1,1.0
171,0,0,0,0,1.0
172,16,0,0,0,2.0
173,0,0,0,0,0.0
174,1552,2,100,3,5.0
175,16,0,0,0,1.0
176,11488,1,0,18,15.0
177,42400,1,125,4,4.0
178,592,0,0,1,4.0
179,0,0,0,0,0.0
180,1472,1,0,7,8.0
181,880,0,25,2,1.0
182,0,0,0,0,0.0
183,0,0,0,0,0.0
184,0,0,0,0,0.0
185,1664,1,100,3,5.0
186,1936,0,75,4,2.0
187,20784,0,75,7,5.0
188,8432,0,0,7,8.0
189,0,0,0,0,0.0
190,208,0,0,0,2.0
191,0,0,0,0,1.0
192,48,0,0,0,1.0
193,1152,0,0,1,3.0
194,0,0,0,0,0.0
195,0,0,0,0,0.0
196,3392,0,125,4,10.0
197,896,0,0,2,5.0
198,9376,1,100,0,2.0
199,384,0,0,0,1.0
200,496,0,0,0,1.0
201,288,0,0,1,2.0
202,320,0,0,0,2.0
203,32,0,0,0,1.0
204,3216,0,0,2,13.0
205,0,0,0,2,1.0
206,0,0,0,0,0.0
207,4256,0,0,2,3.0
208,1056,0,0,2,3.0
209,1120,0,25,0,10.0
210,32,0,0,0,1.0
211,0,0,0,0,0.0
212,4368,0,0,1,5.0
213,1408,0,0,0,2.0
214,80,0,0,0,1.0
215,0,0,0,0,0.0
216,336,0,0,0,1.0
217,0,0,0,0,0.0
218,144,0,0,0,2.0
219,0,0,0,0,0.0
220,16,0,0,0,4.0
221,1104,0,0,1,1.0
222,16,0,0,0,1.0
223,688,0,25,0,4.0
224,3648,0,0,2,1.0
225,0,0,0,0,0.0
226,32,0,0,0,1.0
227,256,0,0,0,1.0
228,160,0,0,2,3.0
229,2544,0,0,1,3.0
230,0,0,0,0,0.0
231,1152,0,0,2,1.0
232,16,0,0,0,1.0
233,144,0,0,3,4.0
234,176,0,0,0,2.0
235,7216,0,0,3,15.0
236,224,0,0,0,2.0
237,0,0,0,0,0.0
238,80,0,0,0,1.0
239,5776,0,0,3,2.0
240,4848,0,0,5,6.0
241,0,0,0,0,0.0
242,1040,0,0,0,5.0
243,576,0,0,0,2.0
244,1152,1,0,3,2.0
245,0,0,0,0,0.0
246,2448,0,0,0,3.0
247,1984,0,0,1,3.0
248,2528,0,0,0,4.0
249,0,0,0,0,0.0
250,0,0,0,0,0.0
251,192,0,0,0,1.0
252,3184,0,25,1,2.0
253,0,0,0,0,0.0
254,0,0,0,0,0.0
255,16,0,0,0,1.0
256,176,0,0,0,2.0
257,0,0,0,0,0.0
258,768,0,25,0,2.0
259,0,0,0,0,1.0
260,2688,0,0,0,4.0
261,1040,0,0,3,3.0
262,0,0,0,0,0.0
263,1552,0,25,1,3.0
264,0,0,0,0,0.0
265,0,0,0,0,0.0
266,1728,0,0,1,2.0
267,16,0,0,0,1.0
268,0,0,0,0,0.0
269,0,0,0,0,0.0
270,480,0,0,1,1.0
271,0,0,0,0,0.0
272,5168,0,0,0,3.0
273,64,0,0,0,2.0
274,0,0,0,0,0.0
275,32,0,0,0,2.0
276,0,0,0,0,0.0
277,176,0,0,0,2.0
278,496,0,0,0,4.0
279,0,0,0,0,0.0
280,896,0,0,3,6.0
281,0,0,0,0,0.0
282,464,0,0,1,3.0
283,1216,0,25,1,3.0
284,0,0,0,0,0.0
285,4800,0,0,4,6.0
286,336,0,0,0,1.0
287,0,0,0,0,0.0
288,0,0,0,0,0.0
289,0,0,0,0,0.0
290,4048,0,125,1,5.0
291,32,0,0,0,2.0
292,944,0,0,0,4.0
293,608,0,0,1,5.0
294,752,0,0,0,1.0
295,0,0,0,0,1.0
296,16,0,0,2,1.0
297,5248,0,0,1,4.0
298,1296,0,0,1,7.0
299,1264,0,0,0,1.0
300,0,0,0,0,0.0
301,176,0,0,0,2.0
302,304,0,0,0,3.0
303,832,0,75,3,1.0
304,560,0,0,0,1.0
305,32,0,0,0,2.0
306,51552,5,325,21,7.0
307,1136,0,0,2,2.0
308,368,0,0,0,2.0
309,5200,1,25,0,4.0
310,448,0,0,0,2.0
311,32,0,0,0,1.0
312,0,0,0,0,0.0
313,1536,0,0,0,3.0
314,6576,0,25,5,7.0
315,2528,0,0,0,4.0
316,496,0,0,0,1.0
317,0,0,0,0,0.0
318,6960,0,0,6,15.0
319,304,0,0,0,4.0
320,2192,0,0,1,2.0
321,0,0,0,0,0.0
322,272,0,0,0,1.0
323,688,0,0,1,3.0
324,0,0,0,0,0.0
325,10816,1,200,11,31.0
326,768,1,0,5,12.0
327,0,0,0,0,0.0
328,4832,1,100,4,5.0
329,1840,0,0,1,3.0
330,1376,0,0,0,2.0
331,640,0,0,0,3.0
332,0,0,0,0,0.0
333,64,0,0,0,1.0
334,256,0,0,0,1.0
335,1552,0,0,1,4.0
336,0,0,0,0,0.0
337,64,0,0,0,2.0
338,11776,0,25,2,7.0
339,0,0,0,0,0.0
340,112,0,0,1,2.0
341,48,0,0,2,1.0
342,2400,0,0,3,5.0
343,240,0,0,2,1.0
344,432,0,0,1,3.0
345,0,0,0,0,0.0
346,32,0,0,0,1.0
347,17264,0,0,2,1.0
348,1984,0,0,4,5.0
349,144,0,0,0,2.0
350,208,0,0,0,4.0
351,496,0,0,0,2.0
352,0,0,0,0,1.0
353,0,0,0,0,1.0
354,35632,1,100,22,59.0
355,0,0,0,0,0.0
356,0,0,0,0,0.0
357,1952,1,0,1,1.0
358,288,0,0,0,2.0
359,832,0,25,0,1.0
360,176,0,0,0,2.0
361,0,0,0,0,0.0
362,0,0,0,0,0.0
363,0,0,0,0,0.0
364,768,0,0,2,3.0
365,432,0,0,0,2.0
366,16,0,0,0,1.0
367,4592,0,0,8,4.0
368,0,0,0,0,0.0
369,272,0,0,1,3.0
370,0,0,0,0,0.0
371,3904,0,0,3,5.0
372,128,0,0,0,1.0
373,5952,0,0,5,1.0
374,80,0,0,0,4.0
375,16,0,0,0,1.0
376,2768,0,0,3,5.0
377,0,0,0,0,0.0
378,928,0,0,2,3.0
379,0,0,0,0,1.0
380,0,0,0,0,0.0
381,1472,0,75,2,1.0
382,4704,0,0,3,5.0
383,528,1,0,3,7.0
384,240,0,0,0,1.0
385,400,0,0,0,1.0
386,80,0,0,0,1.0
387,448,0,0,2,2.0
388,16,0,0,0,1.0
389,128,0,0,1,1.0
390,0,0,0,0,0.0
391,0,0,0,0,0.0
392,1600,0,25,0,3.0
393,496,1,0,2,4.0
394,0,0,0,0,0.0
395,1008,0,0,1,3.0
396,400,0,0,0,2.0
397,64,1,0,0,3.0
398,13120,0,0,6,19.0
399,0,0,0,0,0.0
400,1504,0,0,1,1.0
401,80,0,0,0,1.0
402,1056,0,0,0,1.0
403,16,0,0,0,1.0
404,16,0,0,0,1.0
405,0,0,0,0,0.0
406,16,0,0,0,1.0
407,0,0,0,0,0.0
408,9216,0,0,4,1.0
409,96,0,0,1,3.0
410,0,0,0,0,0.0
411,3440,0,25,3,3.0
412,32,0,0,0,1.0
413,0,0,0,0,0.0
414,0,0,0,0,0.0
415,144,0,0,0,1.0
416,272,0,0,2,1.0
417,112,0,0,0,2.0
418,0,0,0,0,1.0
419,4784,0,0,0,4.0
420,2128,0,0,2,5.0
421,0,0,0,0,0.0
422,736,0,0,2,6.0
423,192,0,0,0,1.0
424,112,0,0,0,2.0
425,0,0,0,0,0.0
426,0,0,0,0,0.0
427,16,0,0,0,1.0
428,19248,2,350,13,18.0
429,80,0,0,0,1.0
430,352,0,0,2,2.0
431,480,0,0,0,2.0
432,3152,0,0,0,3.0
433,960,0,25,0,4.0
434,0,0,0,0,0.0
435,176,0,0,0,2.0
436,0,0,0,0,0.0
437,64,0,0,0,1.0
438,32,0,0,0,1.0
439,112,0,0,3,1.0
440,8336,0,125,4,8.0
441,0,0,0,0,0.0
442,544,0,0,0,1.0
443,3136,0,25,4,3.0
444,0,0,0,0,0.0
445,3056,0,0,0,2.0
446,64,0,0,0,1.0
447,0,0,0,0,0.0
448,960,0,0,1,3.0
449,0,0,0,0,1.0
450,0,0,0,0,0.0
451,0,0,0,0,0.0
452,144,0,0,0,1.0
453,96,0,25,2,1.0
454,144,0,0,0,1.0
455,48,0,0,0,2.0
456,144,0,0,0,1.0
457,208,0,0,0,1.0
458,128,0,0,0,1.0
459,816,0,0,0,3.0
460,560,0,0,0,4.0
461,1328,0,400,3,8.0
462,1760,0,0,3,8.0
463,144,0,0,2,2.0
464,64,0,0,1,3.0
465,6064,0,100,2,2.0
466,0,0,0,0,0.0
467,224,0,0,2,3.0
468,96,0,0,0,1.0
469,16,0,0,0,1.0
470,0,0,0,0,0.0
471,336,0,0,1,2.0
472,96,0,0,1,2.0
473,32,0,0,0,1.0
474,208,0,0,0,1.0
475,144,0,0,0,3.0
476,48,0,0,2,2.0
477,112,0,0,0,2.0
478,0,0,0,0,0.0
479,8992,0,25,2,26.0
480,464,0,0,0,2.0
481,0,0,0,0,0.0
482,1040,0,0,0,2.0
483,272,0,0,1,1.0
484,0,0,0,0,0.0
485,16,0,0,0,2.0
486,48,0,0,0,1.0
487,0,0,0,0,0.0
488,7808,0,0,1,12.0
489,96,0,0,0,1.0
490,27808,1,100,4,11.0
491,656,0,0,2,5.0
492,464,0,0,0,7.0
493,0,0,0,0,1.0
494,0,0,0,0,0.0
495,0,0,0,0,1.0
496,560,0,0,0,2.0
497,64,0,0,0,1.0
498,64,0,0,0,3.0
499,0,0,0,0,0.0
500,2992,0,0,0,6.0
501,7248,0,0,1,4.0
502,0,0,0,0,1.0
503,5856,1,25,2,7.0
504,1824,0,0,0,3.0
505,176,0,0,0,3.0
506,10304,1,0,0,4.0
507,176,0,0,1,2.0
508,0,0,0,0,0.0
509,0,0,0,0,0.0
510,2336,0,0,2,2.0
511,0,0,0,0,0.0
512,1216,0,0,0,3.0
513,0,0,0,0,0.0
514,5504,0,0,3,4.0
515,0,0,0,0,0.0
516,0,0,0,0,0.0
517,0,0,0,0,0.0
518,6784,0,0,0,5.0
519,640,0,0,0,4.0
520,0,0,0,0,0.0
521,176,0,0,0,1.0
522,0,0,0,0,0.0
523,448,0,0,0,7.0
524,320,0,0,0,1.0
525,0,0,0,0,0.0
526,24896,0,75,0,1.0
527,0,0,0,0,0.0
528,2880,0,0,0,2.0
529,576,0,0,0,4.0
530,0,0,0,0,0.0
531,0,0,0,0,0.0
532,16,0,0,0,1.0
533,32,0,0,0,1.0
534,48,0,0,0,1.0
535,0,0,0,0,0.0
536,4912,0,0,3,4.0
537,480,0,0,1,3.0
538,256,0,0,2,3.0
539,2496,0,0,0,4.0
540,336,0,0,0,3.0
541,1264,0,0,1,3.0
542,1872,0,0,2,6.0
543,928,0,0,3,2.0
544,2320,0,0,1,2.0
545,0,0,0,0,0.0
546,4080,1,0,2,2.0
547,624,0,0,0,1.0
548,672,1,25,4,3.0
549,352,1,0,6,3.0
550,1856,0,0,3,6.0
551,0,0,0,0,0.0
552,0,0,0,0,0.0
553,0,0,0,0,0.0
554,0,0,0,0,0.0
555,192,0,0,4,2.0
556,112,0,0,1,3.0
557,9344,0,0,0,3.0
558,3536,1,0,3,2.0
559,832,0,25,1,5.0
560,0,0,0,0,0.0
561,0,0,0,0,0.0
562,848,0,0,0,2.0
563,0,0,0,0,0.0
564,23408,0,175,4,6.0
565,2368,0,0,3,7.0
566,0,0,0,0,0.0
567,848,0,0,1,2.0
568,0,0,0,0,0.0
569,48,0,0,0,1.0
570,176,0,0,1,2.0
571,32,0,0,0,2.0
572,7600,0,200,3,4.0
573,240,0,0,0,2.0
574,1360,0,0,0,1.0
575,16,0,0,0,1.0
576,496,0,0,0,4.0
577,1600,0,0,0,3.0
578,160,0,0,0,1.0
579,0,0,0,0,0.0
580,944,0,0,3,4.0
581,0,0,0,0,0.0
582,832,0,0,0,2.0
583,0,0,0,0,0.0
584,0,0,0,0,0.0
585,144,0,0,0,2.0
586,352,0,0,0,2.0
587,0,0,0,0,0.0
588,0,0,0,0,0.0
589,16,0,0,0,1.0
590,16,0,0,0,1.0
591,80,0,0,0,1.0
592,256,0,0,2,2.0
593,64,0,0,0,1.0
594,0,0,0,0,0.0
595,688,0,0,1,1.0
596,1632,0,0,0,1.0
597,0,0,0,0,0.0
598,13216,1,0,1,8.0
599,36448,0,175,2,11.0
600,0,0,0,0,0.0
601,0,0,0,0,0.0
602,176,0,0,1,2.0
603,1008,0,0,2,3.0
604,0,0,0,0,0.0
605,320,0,0,0,3.0
606,0,0,0,0,0.0
607,112,0,0,1,3.0
608,416,0,0,1,1.0
609,320,0,0,0,3.0
610,0,0,0,0,0.0
611,48,0,0,0,3.0
612,20608,0,50,8,4.0
613,1296,0,0,5,4.0
614,1664,0,0,8,4.0
615,0,0,0,0,0.0
616,320,0,0,0,3.0
617,64,0,0,0,2.0
618,304,0,0,0,1.0
619,0,0,0,0,0.0
620,4832,0,25,1,14.0
621,0,0,0,0,0.0
622,80,0,0,0,2.0
623,1952,0,0,0,6.0
624,0,0,0,0,0.0
625,2928,0,0,0,3.0
626,80,0,0,0,2.0
627,0,0,0,0,0.0
628,0,0,0,0,0.0
629,0,0,0,0,0.0
630,32,0,0,0,1.0
631,384,0,0,0,1.0
632,0,0,0,0,0.0
633,2352,0,0,0,5.0
634,752,0,0,3,2.0
635,48,0,0,0,1.0
636,0,0,0,0,0.0
637,1856,0,0,0,1.0
638,80,0,0,0,1.0
639,10688,0,100,5,7.0
640,400,0,0,0,5.0
641,28208,1,425,5,2.0
642,1312,0,0,1,3.0
643,112,0,0,0,1.0
644,0,0,0,0,0.0
645,0,0,0,0,1.0
646,0,0,0,0,0.0
647,2464,0,0,1,8.0
648,4144,1,0,9,2.0
649,2000,0,0,0,4.0
650,16,0,0,0,1.0
651,0,0,0,0,1.0
652,192,0,0,0,2.0
653,0,0,0,0,1.0
654,464,0,0,2,5.0
655,3088,1,0,1,4.0
656,592,0,0,1,5.0
657,144,0,0,0,2.0
658,0,0,0,0,0.0
659,2832,0,0,2,1.0
660,0,0,0,0,0.0
661,0,0,0,0,0.0
662,32,0,0,0,1.0
663,7584,0,0,3,3.0
664,48,0,0,0,1.0
665,128,0,0,2,2.0
666,3328,2,125,6,5.0
667,80,0,0,0,3.0
668,16,0,0,0,1.0
669,2608,0,25,3,4.0
670,304,0,0,2,2.0
671,0,0,0,0,0.0
672,304,0,0,0,4.0
673,14400,0,50,5,11.0
674,80,0,0,0,4.0
675,0,0,0,0,0.0
676,1232,0,0,2,1.0
677,0,0,0,0,0.0
678,608,0,0,0,3.0
679,448,0,0,0,1.0
680,160,0,0,0,1.0
681,0,0,0,0,1.0
682,0,0,0,0,0.0
683,32,0,0,0,1.0
684,0,0,0,0,0.0
685,96,0,0,0,1.0
686,80,0,0,0,1.0
687,0,0,0,0,0.0
688,0,0,0,0,0.0
689,2080,0,0,0,1.0
690,272,0,0,0,1.0
691,0,0,0,0,0.0
692,4080,0,0,6,16.0
693,0,0,0,0,0.0
694,32,0,0,0,1.0
695,208,0,0,3,3.0
696,1344,0,0,0,3.0
697,5856,0,0,1,2.0
698,80,0,0,0,1.0
699,0,0,0,0,0.0
700,96,0,0,0,1.0
701,368,0,0,0,5.0
702,0,0,0,0,0.0
703,0,0,0,0,0.0
704,0,0,0,0,0.0
705,576,0,0,3,2.0
706,112,0,0,0,3.0
707,128,0,0,0,2.0
708,12816,0,100,4,2.0
709,0,0,0,0,0.0
710,1344,0,0,1,5.0
711,96,0,0,0,1.0
712,1744,2,400,6,3.0
713,0,0,0,0,0.0
714,64,0,0,0,1.0
715,0,0,0,0,0.0
716,304,0,0,0,4.0
717,15008,0,600,1,3.0
718,16,0,0,0,1.0
719,112,0,0,0,1.0
720,768,0,0,0,2.0
721,0,0,0,0,0.0
722,544,0,0,0,2.0
723,0,0,0,0,0.0
724,32,0,0,0,1.0
725,176,0,0,0,1.0
726,192,0,0,0,6.0
727,17872,1,0,12,12.0
728,64,0,0,0,1.0
729,0,0,0,0,0.0
730,0,0,0,0,0.0
731,0,0,0,0,0.0
732,16896,0,25,8,16.0
733,0,0,0,0,0.0
734,624,0,0,1,3.0
735,1008,0,0,1,2.0
736,0,0,0,0,0.0
737,16,0,0,0,1.0
738,176,0,0,1,3.0
739,0,0,0,0,0.0
740,2640,0,0,0,6.0
741,96,0,0,0,2.0
742,0,0,0,0,0.0
743,32,0,0,0,1.0
744,544,0,0,0,3.0
745,2384,0,0,0,1.0
746,1200,0,0,1,3.0
747,1024,0,0,3,4.0
748,16,0,0,0,1.0
749,0,0,0,0,0.0
750,288,0,0,2,2.0
751,960,0,0,2,2.0
752,96,0,0,0,2.0
753,768,0,0,0,3.0
754,160,0,0,4,4.0
755,48,0,0,1,1.0
756,256,0,0,0,2.0
757,0,0,0,0,0.0
758,608,0,0,1,3.0
759,48,0,0,2,1.0
760,0,0,0,0,0.0
761,1152,0,0,1,4.0
762,224,0,0,1,1.0
763,896,0,0,0,8.0
764,1232,0,0,0,5.0
765,672,0,0,0,3.0
766,0,0,0,0,0.0
767,0,0,0,0,0.0
768,16,0,0,2,1.0
769,0,0,0,0,0.0
770,144,0,0,0,1.0
771,80,0,0,0,3.0
772,688,0,0,0,4.0
773,0,0,0,0,0.0
774,1424,0,150,3,2.0
775,0,0,0,0,0.0
776,12192,0,0,2,5.0
777,240,0,25,0,3.0
778,0,0,0,0,0.0
779,1056,0,0,9,2.0
780,1232,0,0,2,10.0
781,224,0,0,1,1.0
782,64,1,0,3,1.0
783,0,0,0,0,0.0
784,49680,0,125,1,10.0
785,1408,0,0,0,2.0
786,32,0,0,0,1.0
787,4080,0,50,2,5.0
788,1264,0,0,1,5.0
789,0,0,0,0,0.0
790,496,0,0,1,4.0
791,1024,0,0,0,1.0
792,0,0,0,0,0.0
793,112,0,0,0,1.0
794,4928,0,0,4,2.0
795,1328,0,0,2,3.0
796,80,0,0,0,1.0
797,0,0,0,0,1.0
798,2608,0,0,1,9.0
799,144,0,0,0,1.0
800,112,0,0,0,2.0
801,496,0,0,1,5.0
802,0,0,0,0,0.0
803,320,0,0,0,1.0
804,0,0,0,0,0.0
805,80,0,0,0,1.0
806,16,0,0,0,1.0
807,8544,0,25,8,7.0
808,432,0,0,0,2.0
809,0,0,0,0,0.0
810,0,0,0,0,0.0
811,576,0,0,0,3.0
812,64,0,0,0,1.0
813,0,0,0,0,0.0
814,224,0,0,0,2.0
815,336,0,0,0,1.0
816,80,0,0,0,3.0
817,912,0,0,0,1.0
818,112,0,0,0,3.0
819,176,0,0,1,4.0
820,0,0,0,0,0.0
821,0,0,0,0,0.0
822,8752,0,100,8,6.0
823,0,0,0,0,0.0
824,0,0,0,0,0.0
825,0,0,0,0,0.0
826,0,0,0,0,0.0
827,96,0,0,0,1.0
828,0,0,0,0,0.0
829,0,0,0,0,0.0
830,0,0,0,0,0.0
831,3216,1,75,7,9.0
832,688,0,0,1,3.0
833,352,0,0,0,1.0
834,1856,0,0,0,8.0
835,192,0,0,0,1.0
836,176,0,0,1,3.0
837,8832,0,25,0,4.0
838,144,3,0,7,3.0
839,0,0,0,0,0.0
840,240,0,0,3,5.0
841,0,0,0,0,0.0
842,1104,0,0,0,2.0
843,0,0,0,0,1.0
844,176,0,0,1,2.0
845,7872,1,0,6,8.0
846,0,0,0,0,0.0
847,256,0,0,0,1.0
848,1264,0,0,1,5.0
849,160,0,0,1,2.0
850,0,0,0,0,0.0
851,32,0,0,0,1.0
852,64,0,0,0,1.0
853,688,0,0,3,3.0
854,80,0,0,2,1.0
855,1712,0,100,1,6.0
856,0,0,0,0,0.0
857,576,0,25,1,2.0
858,64,0,0,0,1.0
859,3824,0,50,4,6.0
860,2848,1,25,4,8.0
861,96,0,0,0,1.0
862,736,0,0,2,2.0
863,32,0,0,0,2.0
864,1040,0,0,0,2.0
865,48,0,0,0,1.0
866,0,0,0,0,0.0
867,48,0,0,0,2.0
868,2432,0,0,3,4.0
869,240,0,0,1,4.0
870,1600,0,0,7,5.0
871,192,0,0,0,1.0
872,576,0,0,0,3.0
873,32,0,25,0,2.0
874,16,0,0,0,2.0
875,30624,0,150,3,21.0
876,0,0,0,0,0.0
877,16,0,0,0,1.0
878,32,0,0,0,2.0
879,720,0,0,0,3.0
880,17840,0,0,3,1.0
881,29344,3,550,1,5.0
882,0,0,0,0,0.0
883,0,0,0,0,0.0
884,0,0,0,0,0.0
885,272,0,0,2,1.0
886,64,0,0,0,1.0
887,8608,0,0,2,4.0
888,1328,1,100,4,6.0
889,2800,0,25,0,5.0
890,0,0,0,0,0.0
891,256,0,0,0,4.0
892,560,0,0,0,3.0
893,3120,0,0,1,5.0
894,1072,0,0,0,2.0
895,1216,0,0,0,4.0
896,608,0,0,2,2.0
897,48,0,0,0,1.0
898,2960,0,100,3,6.0
899,976,0,0,0,2.0
900,0,0,0,0,0.0
901,32,0,0,0,1.0
902,1744,0,0,3,3.0
903,0,0,0,0,1.0
904,112,0,0,0,1.0
905,7920,0,0,4,10.0
906,336,0,0,1,2.0
907,2272,0,50,0,2.0
908,832,0,0,3,5.0
909,0,0,0,0,0.0
910,4144,0,100,2,5.0
911,400,0,0,0,2.0
912,336,0,0,0,1.0
913,16,0,0,0,1.0
914,672,0,0,0,5.0
915,2048,0,0,0,1.0
916,64,0,0,0,1.0
917,0,0,0,0,0.0
918,576,0,0,0,3.0
919,752,0,0,1,4.0
920,1376,0,0,0,1.0
921,720,1,25,3,5.0
922,4224,1,150,9,6.0
923,1792,1,25,0,3.0
924,1200,0,0,1,4.0
925,1440,0,0,3,4.0
926,48,0,0,0,1.0
927,0,0,0,0,0.0
928,1104,0,0,2,5.0
929,0,0,0,0,0.0
930,10160,1,25,3,15.0
931,2336,0,0,0,2.0
932,1152,1,0,5,5.0
933,544,0,0,0,1.0
934,64,0,0,0,2.0
935,528,0,0,1,3.0
936,80,0,0,0,1.0
937,480,0,0,0,1.0
938,912,0,0,1,5.0
939,32,0,0,0,2.0
940,320,0,0,0,1.0
941,384,0,0,1,5.0
942,0,0,0,0,0.0
943,0,0,0,0,0.0
944,0,0,0,0,0.0
945,0,0,0,0,0.0
946,16,0,0,0,1.0
947,432,0,0,0,4.0
948,800,1,0,1,5.0
949,0,0,0,0,2.0
950,688,0,0,0,1.0
951,400,0,0,0,3.0
952,48,0,0,1,2.0
953,1168,0,0,0,2.0
954,0,0,0,0,0.0
955,0,0,0,0,0.0
956,1392,0,0,0,1.0
957,5408,0,75,2,9.0
958,704,0,0,2,3.0
959,0,0,0,0,0.0
960,0,0,0,0,0.0
961,0,0,0,0,0.0
962,32,0,0,0,1.0
963,17568,0,0,2,2.0
964,14016,0,25,2,6.0
965,144,0,0,2,2.0
966,32,0,0,0,2.0
967,58288,1,650,8,5.0
968,1280,0,0,0,6.0
969,1008,0,0,2,7.0
970,0,0,0,0,0.0
971,0,0,0,0,0.0
972,96,0,0,0,2.0
973,16,1,0,1,1.0
974,0,0,0,0,0.0
975,2608,0,0,1,14.0
976,416,0,0,0,2.0
977,176,0,0,0,2.0
978,0,0,0,0,0.0
